CustomerID,Recency,Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,MonetaryMin,MonetaryMax,TotalQuantity,AvgQuantityPerTransaction,MinQuantity,MaxQuantity,CustomerTenureDays,FirstPurchaseDaysAgo,PreferredDayOfWeek,PreferredHour,PreferredMonth,WeekendPurchaseRatio,AvgDaysBetweenPurchases,UniqueProducts,UniqueDescriptions,AvgProductsPerTransaction,UniqueCountries,NegativeQuantityCount,ZeroPriceCount,CancelledTransactions,ReturnRatio,TotalTransactions,UniqueInvoices,AvgLinesPerInvoice,Age,SupportTicketsCount,SatisfactionScore,Churn,RFMSegment,AgeCategory,SpendingCategory,CustomerType,FavoriteSeason,PreferredTimeOfDay,Region,LoyaltyLevel,ChurnRiskCategory,WeekendPreference,BasketSizeCategory,ProductDiversity,Gender,AccountStatus,Country,NewsletterSubscribed,RegistrationDate,LastLoginIP
64384,347,9,14469.779383547939,17.776893939996057,230.17913560096315,1775.422674589532,9411.208125336736,10862,332.6662959435274,-1686,2213,695,77,5,2,4,0.42766908582416907,110.3309956812037,654,879,59.45218420768124,1,24,5,49,0.6868860783817565,15,139,38.78048337348379,74.35594769115724,-0.17246587912554467,3.5395636040847798,0,Champions,25-34,Medium,Regulier,Printemps,Matin,Autre,Etabli,Critique,Inconnu,Petit,Explorateur,Unknown,Active,France,Yes,02/07/10,192.168.1.60
61005,163,29,14377.55710571383,71.90731313163727,432.28180476133497,-1881.3614208311678,8763.194331423116,1669,663.1334779355119,-3771,6121,642,84,1,21,6,0.5960639311005951,326.7060880597048,835,101,10.59481537963249,4,15,19,29,0.7764033220221032,2416,52,62.185714943018745,63.05165365793962,2.3766132833378464,3.9345338600976643,0,Fideles,65+,Medium,Nouveau,Hiver,Nuit,Asie,Inconnu,Moyen,Semaine,Inconnu,Explorateur,F,Suspended,France,Yes,03/07/10,192.168.1.159
56576,89,14,9993.036634858494,481.74198023664104,273.32411009389426,2739.9137815276254,1025.679625835898,43772,870.763247602007,-1874,5819,48,29,0,17,9,0.089652231235679,354.7995182375732,23,880,55.25412822568437,1,37,10,1,0.3113392429294165,2686,499,72.12570599881859,58.291891061770606,0.18929395765728252,0.29894340359670424,0,Potentiels,45-54,Low,Occasionnel,Automne,Matin,Europe_C,Etabli,Moyen,Weekend,Petit,Specialise,Unknown,Suspended,Italy,Yes,04/07/10,192.168.1.186
49353,135,40,-2398.2751973873605,277.0171202680334,190.20027448520483,2729.214818761151,3927.307432714162,5916,759.3278456230828,-892,383,566,724,4,8,1,0.33735907835727963,313.65360714072375,999,830,70.5710916296691,1,42,31,4,0.5677769564318782,9429,17,39.81092394555554,,3.6226290528609884,0.581437705511606,0,Champions,18-24,VIP,Occasionnel,Ete,Matin,Asie,Etabli,Eleve,Weekend,Inconnu,Modere,Unknown,Closed,Spain,Yes,05/07/10,192.168.1.225
72003,185,41,10165.263918580451,483.0819697708439,488.4001642553297,212.96047654138965,5533.711897497718,878,727.8017009948699,-6550,2257,665,48,0,5,1,0.08970091901484578,40.15646821155342,606,880,79.4776371722944,1,86,26,28,0.9815790297645944,8160,165,90.5880221811997,44.09463492119254,9.039024122914416,0.25116524179512645,0,Champions,35-44,Low,Hyperactif,Ete,Apres-midi,Europe_S,Nouveau,Critique,Inconnu,Moyen,Modere,F,Active,UK,Yes,06/07/10,192.168.1.97
93211,315,22,-4508.261670823969,219.08644977341532,55.36029666315784,4760.1382327921365,5031.3247255154,-7015,484.9067944152484,-4904,3811,354,144,5,22,5,0.9615437228811096,345.8112192918245,754,241,63.28264028479241,1,13,20,32,0.8981441706651572,7927,13,56.440394933662915,20.807067791912154,8.058975749078003,3.5903805881933835,0,Potentiels,25-34,Medium,Nouveau,Printemps,Apres-midi,UK,Etabli,Eleve,Inconnu,Grand,Specialise,F,Active,Spain,Yes,07/07/10,192.168.1.239
62733,177,11,-4557.528969420055,159.3489858772035,211.27421415597232,-3744.4978523734662,1938.6306793689268,87905,694.1117514104443,-2351,3504,711,68,1,20,10,0.8072616493262504,154.5256799830369,237,923,16.11315828953759,2,5,43,41,0.9526654280983665,4101,190,45.58861756418717,67.41981715045593,8.794397145814244,4.687502473606982,1,Champions,Inconnu,Low,Regulier,Printemps,Soir,Europe_C,Nouveau,Critique,Semaine,Inconnu,Specialise,F,Active,France,Yes,08/07/10,192.168.1.104
75318,27,23,1472.2043829908253,255.54022210592083,21.012337585702646,-4830.52335110419,8588.167711681546,63648,553.2096056655496,-4739,1413,307,57,1,0,5,0.4596327543564602,3.398256128259093,957,759,71.3071533924259,4,88,47,19,0.3861363985285714,6375,475,65.0206025628306,60.758933881567295,7.788020342046309,3.301023240403415,0,Dormants,Inconnu,VIP,Nouveau,Automne,Apres-midi,Europe_S,Nouveau,Critique,Inconnu,Petit,Modere,M,Active,France,Yes,09/07/10,192.168.1.139
99474,219,1,4772.863808093314,222.55828587329052,369.95206038346515,2701.58211757096,6769.407829968373,31235,217.03427765834238,-6836,1584,629,696,4,20,5,0.2236025483236711,161.47371537309067,919,163,68.05684276207012,1,22,49,29,0.7869281058966617,6005,340,95.32758097666814,47.786681239101654,3.3684607308137497,4.288800589277336,0,Champions,55-64,Low,Regulier,Automne,Soir,Europe_N,Etabli,Critique,Weekend,Grand,Specialise,F,Active,Germany,Yes,10/07/10,192.168.1.110
33664,356,46,10408.148356155863,57.30401870956324,459.03827609957534,3071.5553736488255,8379.083748518036,8931,209.37977937330967,-278,6368,45,573,5,9,10,0.9334551052498522,16.815246931545673,923,884,3.418261411122689,4,59,12,41,0.6198979517603478,5522,353,79.66067714774884,74.68485576820021,2.9121199575108037,2.8321945692990353,0,Champions,18-24,High,Regulier,Printemps,Soir,Asie,Jeune,Critique,Semaine,Petit,Specialise,M,Pending,Germany,Yes,11/07/10,192.168.1.29
77172,40,37,8665.907532130104,322.2090257716521,140.01866477524473,-3797.9277087942373,8587.642793494722,82876,297.0956148684082,-6131,6147,301,478,3,5,6,0.34459659572697177,198.5154412238079,566,173,41.763019091434074,3,11,21,4,0.08273508306224109,9800,362,4.96129992297731,39.17805889406122,1.1929549365853003,1.3259594033527944,0,Dormants,Inconnu,Medium,Nouveau,Automne,Matin,Autre,Ancien,Critique,Semaine,Petit,Explorateur,F,Active,Italy,Yes,12/07/10,192.168.1.89
95616,227,21,3918.054127534966,111.9389003422518,429.17083839956047,-2344.1716704139394,7483.558536657398,-9664,910.8918682988434,-6181,372,407,444,3,22,8,0.16098443168737475,123.57222001452374,138,502,33.96207444927496,1,12,34,49,0.8239803891570654,7156,352,33.898681163256,36.542269886567865,12.585133998455873,1.554569689581831,0,Fideles,55-64,Medium,Perdu,Printemps,Apres-midi,Europe_C,Jeune,Faible,Weekend,Grand,Explorateur,M,Active,Spain,Yes,13/07/10,192.168.1.119
36736,191,26,472.5333256333179,311.69603767442567,146.10911523094887,-4824.476366333711,4392.106012497174,32933,547.8674255393462,-5295,5807,188,295,4,11,3,0.5631643884539549,172.80375076182779,473,547,67.2717943611107,4,99,46,20,0.6771012763573646,3298,264,47.58392381017105,,8.863669736659912,-0.548071406995571,0,Fideles,18-24,Medium,Nouveau,Ete,Matin,Autre,Etabli,Moyen,Weekend,Grand,Specialise,F,Pending,Germany,Yes,14/07/10,192.168.1.141
10854,144,46,14942.490003154224,326.84954073708593,455.3850808219576,-2066.913892194353,6105.467550154245,74899,734.1714716248675,-518,5566,128,677,5,3,9,0.9437741203448161,223.80718167123771,845,284,22.39744541878115,2,97,21,14,0.1989173595152668,2634,312,32.137239648701424,68.21022224981608,1.9841762000649563,-0.8112568285238435,1,Dormants,25-34,Low,Regulier,Printemps,Apres-midi,UK,Etabli,Critique,Semaine,Grand,Specialise,F,Closed,Germany,Yes,15/07/10,192.168.1.51
48623,200,36,3523.626044719458,80.25230229868082,376.98095179839197,2731.4187391867154,1603.6540611974315,35536,347.21220105673103,-4485,611,560,170,4,12,1,0.003830290500322575,317.1123999735044,784,359,59.49632037445159,4,5,27,19,0.07973855742946134,3891,221,70.3185685222152,50.44372807084572,1.8353500771398323,3.172853625134464,0,Champions,18-24,Low,Occasionnel,Hiver,Matin,UK,Jeune,Critique,Inconnu,Inconnu,Explorateur,Unknown,Suspended,Spain,Yes,16/07/10,192.168.1.108
17392,211,23,4027.7404865935096,35.368065419780734,402.4533884207193,179.60527712578914,6736.454174749077,59504,408.30805489456003,-6658,116,536,574,5,16,4,0.23812484325399874,241.59407541225394,553,381,91.40739021960306,1,62,20,7,0.8370221306483306,792,104,82.80064583639552,26.236288585844548,12.968569624418187,1.630573352067084,0,Potentiels,18-24,Low,Occasionnel,Printemps,Matin,Europe_N,Etabli,Eleve,Weekend,Grand,Specialise,F,Pending,France,Yes,17/07/10,192.168.1.182
65680,219,1,-1727.5235761666163,391.4769851038777,9.003277800227249,-1519.0440683171191,1792.5325573928076,89214,126.44001305861413,-2440,7438,265,146,0,7,9,0.9384476404104076,158.42783699453597,610,870,79.98243484865216,3,37,45,48,0.07890182949120106,9192,339,73.40316442334189,31.549502702298305,10.883693820213109,2.313290408327777,1,Dormants,25-34,Medium,Hyperactif,Printemps,Matin,Europe_S,Nouveau,Moyen,Semaine,Inconnu,Explorateur,Unknown,Suspended,Italy,Yes,18/07/10,192.168.1.147
56717,239,40,10896.190974998588,232.60120976581348,481.405178537013,-1282.6070509366973,6939.4959051015685,41148,172.1236628638487,-741,447,117,483,4,19,8,0.17108596685716204,299.09116658968327,695,905,92.22431588543651,4,49,17,30,0.09135386536643664,152,198,98.94399539599925,59.342363395754816,9.550385278485942,2.345967485734498,0,Potentiels,65+,Low,Occasionnel,Hiver,Nuit,Europe_C,Inconnu,Moyen,Inconnu,Moyen,Explorateur,F,Suspended,Italy,Yes,19/07/10,192.168.1.58
97092,396,15,8873.644515629772,33.791078775210515,363.3354960351616,-4986.463742845319,2295.9816075396866,6279,827.5291982713194,-5774,1392,463,305,5,2,10,0.11324345163981986,330.53748021419324,640,972,97.87209072633631,3,51,30,11,0.4274082879043153,3064,300,27.98221714140988,42.257597983945935,5.509825720628797,0.6642548799998085,0,Fideles,Inconnu,Medium,Perdu,Hiver,Matin,Europe_N,Etabli,Moyen,Inconnu,Moyen,Modere,F,Pending,Italy,Yes,20/07/10,192.168.1.36
60859,45,21,-584.6077442247924,497.4588269990347,152.37554769306666,-2001.9947243476408,1175.5130015021998,58665,585.2537930571932,-6921,3325,143,672,3,11,9,0.5701872157998045,43.71238774775198,229,911,2.056342573610114,2,39,45,20,0.13479782841947707,6368,444,87.62396000741772,70.69781107495618,3.1916090284562806,1.8553550649769441,0,Dormants,55-64,Low,Regulier,Hiver,Midi,Europe_S,Etabli,Critique,Semaine,Petit,Explorateur,Unknown,Active,Germany,Yes,21/07/10,192.168.1.28
36309,34,47,-3352.3790876831463,33.601377693201485,414.69733242942345,1464.587416379305,1652.8449014295743,93751,338.1949334179351,-2726,1341,441,652,5,6,1,0.8618438232948299,194.15553680676888,317,533,62.65138636137028,4,7,36,29,0.9136695974427194,7905,359,76.89564385227413,77.84716558792886,14.67121220980518,1.8245613300062136,0,Potentiels,65+,Medium,Nouveau,Hiver,Midi,Europe_E,Jeune,Eleve,Weekend,Petit,Modere,Unknown,Suspended,France,Yes,22/07/10,192.168.1.196
97455,252,9,8609.986041494261,349.0424382849838,140.76059920746496,4741.944438163571,19.921352190702677,94433,803.0483577865505,-2209,4511,199,608,5,11,9,0.47710981769392613,103.84686530599211,598,820,41.871100378131736,4,60,20,26,0.4702839362632367,2092,368,36.85569699825646,68.75512629231986,11.755833200364803,1.330563327367142,0,Champions,55-64,High,Nouveau,Printemps,Midi,Europe_E,Nouveau,Moyen,Inconnu,Inconnu,Modere,M,Active,Italy,Yes,23/07/10,192.168.1.131
73734,389,9,8090.224285622704,491.9210680053897,436.37691978306395,3470.6082698389946,7187.396178535302,61386,247.273385732345,-3794,7263,156,445,4,1,3,0.9945642566845248,17.1773372250858,768,163,86.12559454317706,2,7,13,43,0.5691509806545715,4600,169,73.6783298220399,,3.8284675701804236,3.924052300406423,0,Dormants,45-54,Low,Perdu,Automne,Soir,Europe_S,Jeune,Eleve,Weekend,Petit,Explorateur,Unknown,Closed,Spain,Yes,24/07/10,192.168.1.250
80467,81,10,465.1905399641864,123.39415158688318,56.29019520596851,-4764.050353544709,7324.010490583791,76124,976.0566659016037,-1720,5905,486,220,0,13,11,0.6791716995379928,244.01954371660466,721,609,25.929655498904037,2,96,24,25,0.9281060894780875,7409,149,11.30351968540645,67.68724504157971,12.561036740455915,1.7069840221255754,0,Potentiels,Inconnu,Medium,Occasionnel,Hiver,Matin,UK,Jeune,Faible,Semaine,Moyen,Specialise,M,Pending,Italy,Yes,25/07/10,192.168.1.230
62662,370,26,14017.271245008207,75.4134375001621,351.84298873039785,3985.606046748393,5149.333499132595,95750,345.4727901384236,-1625,2940,133,554,0,21,10,0.07407490721044774,314.91133377261735,727,307,98.12191942239254,2,33,26,32,0.5302632256383486,2978,249,79.14401475171468,40.14082542865306,11.142911177834904,2.621867147035927,0,Dormants,55-64,High,Regulier,Ete,Midi,UK,Etabli,Faible,Weekend,Inconnu,Explorateur,F,Suspended,UK,Yes,26/07/10,192.168.1.101
22688,255,41,-1978.8421643819952,65.08554501410231,270.34923832245516,2831.9841329862593,1613.628010553837,67485,337.97364319707634,-865,5144,147,377,0,22,9,0.9928321316819754,59.45946888424883,886,339,61.75708898483098,1,78,39,25,0.35359114595731855,843,256,53.70072965612316,28.527305529234937,3.753288798047974,4.373120722284956,1,Dormants,55-64,High,Occasionnel,Printemps,Soir,Europe_E,Nouveau,Eleve,Inconnu,Inconnu,Modere,Unknown,Active,France,Yes,27/07/10,192.168.1.107
35342,196,35,3646.6960208520377,155.1211980459598,48.26723509772041,2803.761235709804,835.5433751068974,64055,312.5999936311685,-3437,3700,335,619,0,4,1,0.40789423678019043,296.53098503272366,612,55,79.56020282065427,1,99,22,25,0.7971551058158318,3794,470,29.936727098216064,20.103771906549017,5.824845667866235,4.197401737153535,1,Fideles,18-24,VIP,Hyperactif,Automne,Midi,UK,Etabli,Critique,Semaine,Grand,Explorateur,Unknown,Suspended,UK,Yes,28/07/10,192.168.1.89
47157,302,25,13872.31840335198,55.01767645027011,120.9469141294195,-420.04240996428507,191.2896643728701,81911,122.98940440836364,-5221,6807,70,265,2,8,1,0.28740253384548253,311.4894427409837,561,983,9.474355729454064,4,59,30,35,0.4428501974752107,1660,42,65.92195287663384,42.300152903944266,1.9752551262564264,4.342533222674991,0,Fideles,45-54,Low,Occasionnel,Ete,Apres-midi,Autre,Etabli,Moyen,Inconnu,Inconnu,Explorateur,F,Closed,France,Yes,29/07/10,192.168.1.169
77863,9,26,3394.5463385224466,347.6198641385953,6.202018138657395,-1019.9470704549717,1657.481769652207,88618,112.0260101846804,-5472,5970,232,94,4,20,9,0.5578791835778856,333.7342615732665,201,333,19.16233059112764,4,56,46,39,0.3184694256023054,8790,202,64.5203798727265,74.92423613292877,0.7768391100497496,0.6200299787900838,0,Champions,25-34,Medium,Hyperactif,Printemps,Nuit,UK,Etabli,Faible,Inconnu,Petit,Modere,F,Closed,Spain,Yes,30/07/10,192.168.1.35
62083,311,11,7770.518953281711,35.834440074381035,234.38398273225292,-1970.8427116680737,8908.555349831468,67273,648.4569294995893,-765,1074,333,261,1,10,11,0.3043075918208643,96.82905751640914,948,127,76.08196363038611,4,98,28,0,0.7232294586055346,5163,458,21.739136049240372,33.05615502860762,10.564192525435148,-0.790105070151623,0,Fideles,25-34,VIP,Nouveau,Printemps,Matin,Europe_S,Etabli,Faible,Semaine,Moyen,Explorateur,F,Suspended,Germany,Yes,31/07/10,192.168.1.93
75733,285,38,2951.887959255885,257.1639534341459,150.6326303800002,-4343.051410456343,2415.3684170168176,56670,875.2429265134889,-7187,7670,665,70,4,4,6,0.08645750712015232,329.94286879430956,258,940,3.176665681893037,3,45,46,14,0.801605676613043,6447,244,4.009344066341088,31.01032939057639,3.280189717661866,0.5664007993719753,0,Fideles,35-44,Low,Regulier,Ete,Nuit,Asie,Inconnu,Eleve,Semaine,Petit,Explorateur,F,Pending,Germany,Yes,01/08/10,192.168.1.105
99045,241,2,484.30404697340055,498.36494265722354,299.1787421488794,-2717.646365063009,3542.7132721721564,66474,790.7299897614018,-2632,4814,89,218,2,2,4,0.0014283430791767193,117.04190547879777,480,705,81.87092060348449,2,21,29,49,0.7917161675842714,4271,157,43.92863610326572,79.09870947018554,12.120949851940058,0.6722440737242519,1,Fideles,45-54,High,Hyperactif,Hiver,Nuit,Europe_S,Ancien,Critique,Weekend,Moyen,Modere,Unknown,Closed,France,Yes,02/08/10,192.168.1.221
44698,250,7,14679.552959196564,407.91528340547933,148.6189038543086,-2533.9636502197536,1053.4548448133319,44028,141.96648642732973,-2911,3570,333,532,0,16,7,0.4495833529202623,201.60337491125853,888,243,2.380952850499234,4,86,25,0,0.9776744141287076,3604,464,57.3816750650977,19.575259109587304,14.929739384230817,4.456161960349808,0,Potentiels,18-24,Low,Occasionnel,Hiver,Apres-midi,UK,Nouveau,Eleve,Semaine,Grand,Specialise,F,Active,Italy,Yes,03/08/10,192.168.1.76
90623,364,18,3186.68012630086,309.53362192435037,149.95955575349234,-159.22930289798387,2223.613047481703,80022,546.0365396702744,-5969,5455,198,91,2,1,5,0.8368634222265923,18.43522685378298,178,861,66.05476506706606,2,39,19,10,0.7866669488749627,6765,449,87.78392255868924,67.50427547480652,0.22591702287437876,2.8954563970278238,1,Dormants,35-44,Medium,Occasionnel,Ete,Apres-midi,Europe_S,Inconnu,Eleve,Weekend,Moyen,Modere,F,Closed,UK,Yes,04/08/10,192.168.1.227
32671,4,27,12881.984073582687,156.5955422893728,371.5965993658017,2474.44406596694,5192.245707802052,81632,106.48595443066336,-7678,3151,160,126,3,0,10,0.5723151856300766,16.016597254591414,757,600,37.14429810294878,1,44,37,1,0.7699334359486862,1217,401,92.89346276911185,,6.568562001339204,-0.5097762423866274,0,Fideles,35-44,High,Nouveau,Automne,Apres-midi,Europe_C,Ancien,Eleve,Semaine,Grand,Modere,Unknown,Active,Spain,Yes,05/08/10,192.168.1.84
35184,118,34,-400.90788217827594,313.82843896436106,24.071417989176723,-261.90171602053397,6077.526830956525,96651,46.24934896946437,-5031,1606,537,79,3,6,7,0.9992072989434408,262.93622264725406,123,848,61.53799041920071,2,54,18,0,0.8574852537362202,2292,286,53.351716597519875,,11.833000948972849,-0.18772842393339317,0,Potentiels,25-34,VIP,Perdu,Hiver,Soir,Europe_E,Ancien,Eleve,Inconnu,Petit,Explorateur,M,Suspended,Italy,Yes,06/08/10,192.168.1.209
52107,288,27,-737.9059194983338,265.8855246362676,451.44749759599364,-4421.555505528394,2453.5231416621104,61128,656.7294735253824,-7097,7195,120,237,4,13,8,0.28684664564719997,162.23519196189372,342,409,69.90710929192225,3,50,26,30,0.00018519529544280822,3812,282,75.62654489308595,75.82156003320377,11.623214344659736,-0.06594324674814755,0,Dormants,55-64,Low,Perdu,Printemps,Midi,Asie,Ancien,Eleve,Weekend,Grand,Modere,Unknown,Active,Germany,Yes,07/08/10,192.168.1.245
96202,373,17,-4377.318342309773,215.9112750257339,426.13193719559075,4577.898009882039,577.3215922511721,8108,535.61718134667,-6459,6415,300,371,4,4,8,0.28045506476005533,93.54671700976441,171,503,34.905046699444114,3,85,24,43,0.36243141118777067,4994,437,44.49102396047169,,11.159954533295496,2.782530489013539,1,Fideles,18-24,Low,Occasionnel,Printemps,Matin,Europe_C,Inconnu,Critique,Semaine,Inconnu,Explorateur,M,Suspended,Italy,Yes,08/08/10,192.168.1.76
61663,64,43,8033.336507517701,69.70163648639874,333.90234161320325,4427.2431909411225,3910.3286912739864,42495,82.94166152625938,-1905,4658,723,485,1,18,1,0.1597494602339442,69.50092604909223,845,727,11.68828236297272,2,4,39,15,0.7376030960344221,5143,381,74.86213350071641,52.76209487471881,4.583918964830575,3.4124841530420182,0,Fideles,45-54,VIP,Perdu,Automne,Apres-midi,Europe_C,Nouveau,Eleve,Weekend,Inconnu,Explorateur,F,Closed,UK,Yes,09/08/10,192.168.1.249
25708,145,44,2370.526874475223,443.869086544031,296.61078505369215,2851.895431484084,2342.0337092633413,72806,35.90430715958246,-2089,6948,574,693,1,10,8,0.16406358826533518,244.53302416361458,648,604,7.894940907078299,3,94,37,21,0.5997190111102774,6863,238,21.275350968977527,35.265415068061515,6.261652090960837,4.157863463392377,0,Dormants,35-44,Low,Regulier,Printemps,Matin,UK,Jeune,Critique,Weekend,Moyen,Explorateur,Unknown,Pending,Germany,Yes,10/08/10,192.168.1.50
59811,223,24,12287.16499679274,227.64340116655464,446.1512490698261,4913.279015642205,2195.539232298019,83185,989.7666569959252,-4497,2295,435,24,3,22,6,0.2851865960100478,0.14656356924905356,59,303,59.30466623369224,3,12,22,41,0.17757200263161765,9124,19,37.73540874554961,,8.519493717463524,4.643819304837459,0,Potentiels,18-24,Low,Perdu,Hiver,Matin,UK,Ancien,Moyen,Weekend,Petit,Modere,F,Closed,France,Yes,11/08/10,192.168.1.100
12811,238,25,4464.198133831143,101.3381433512787,92.66508976435722,444.82332800262884,9598.628027134553,66533,30.991310816922805,-346,7944,67,155,0,1,4,0.7928400452735271,294.1502767568518,705,464,52.544880019677045,1,27,28,17,0.30373308908854535,6534,53,63.78857188254786,,14.583049337172115,0.21022734431865064,0,Potentiels,25-34,Low,Regulier,Automne,Matin,Europe_C,Jeune,Moyen,Inconnu,Petit,Modere,Unknown,Closed,Spain,Yes,12/08/10,192.168.1.202
66250,176,7,14363.868558294434,187.04087868425836,39.484581095414306,4627.68350253206,6163.00485925724,89025,445.0837247971095,-5347,3663,458,516,2,7,8,0.9057567906364479,28.92610623742402,465,235,74.47789990299212,4,83,14,46,0.3367926110821068,7527,85,2.7976385951008043,25.280072026689343,4.240756335015886,0.8586349083442943,0,Champions,35-44,High,Occasionnel,Hiver,Apres-midi,Europe_C,Jeune,Moyen,Semaine,Moyen,Explorateur,M,Closed,Spain,Yes,13/08/10,192.168.1.210
